reserveNumber_test-----------------------------
1, 1, 0.014384009000423248, 0.014384009000423248
1, 5, 0.04528830200069933, 0.04528830200069933
1, 20, 0.17507810099959897, 0.17507810099959897
1, 50, 0.436879945000328, 0.436879945000328
1, 100, 0.9701838119999593, 0.9701838119999593
5, 1, 0.020600822199776304, 0.06722594599887088
5, 5, 0.14189840680010093, 0.3569159150010819
5, 20, 0.10856323819971295, 0.5428161909985647
5, 50, 0.1628911768002581, 0.8144558840012905
5, 100, 0.2646248993998597, 1.3231244969992986
20, 1, 0.06794632409992118, 0.4577136200005043
20, 5, 0.2214404214500064, 1.6911184969994792
20, 20, 0.10174535314999958, 2.0349070629999915
20, 50, 0.11029917949999798, 2.20598358999996
20, 100, 0.14297809299996517, 2.859561859999303
50, 1, 0.3571052314599365, 3.089178690999688
50, 5, 0.09176850782001565, 4.588425391000783
50, 20, 0.10108069604000774, 5.054034802000388
50, 50, 0.11268167562000599, 5.6340837810002995
50, 100, 0.15577286751999053, 7.788643375999527
100, 1, 0.8623067206500491, 7.810154432998388
100, 5, 0.6920699084399894, 16.131773630999305
100, 20, 0.558201956440007, 16.426160289998734
100, 50, 0.1055034446299942, 10.55034446299942
100, 100, 0.10940850031998707, 10.940850031998707
checkLogin_test-----------------------------
1, 1, 0.008456491999822902, 0.008456491999822902
1, 5, 0.02349316700019699, 0.02349316700019699
1, 20, 0.0690640290013107, 0.0690640290013107
1, 50, 0.15178577600090648, 0.15178577600090648
1, 100, 0.30725394699948083, 0.30725394699948083
5, 1, 0.01778833080024924, 0.021513902000151575
5, 5, 0.0842304117999447, 0.0945310539991624
5, 20, 0.38233365199994296, 0.4023852820009779
5, 50, 0.7595822130002489, 0.7785971689991129
5, 100, 1.667812269600836, 1.6937375440011238
20, 1, 0.05155822150009044, 0.0747769090012298
20, 5, 0.531192358750286, 1.1894273149991932
20, 20, 1.1413340410500497, 1.612015042999701
20, 50, 3.06391122745008, 4.299778407001213
20, 100, 5.865356610350409, 6.833195733001048
50, 1, 0.051102673420027715, 0.10885982299987518
50, 5, 1.1696414375401947, 2.260071685001094
50, 20, 2.7416766062800524, 4.743105634999665
50, 50, 7.601876490760041, 9.858273735000694
50, 100, 13.865427443079971, 16.24730700299915
100, 1, 0.04706288442002915, 0.07742824399974779
100, 5, 1.55669363704008, 3.2554526870007976
100, 20, 4.3322850131900665, 7.487503393000225
100, 50, 12.749267213999937, 18.756483993000074
100, 100, 30.01782897662999, 48.515488387000005
availableNumber_test-----------------------------
1, 1, 0.009201459000905743, 0.009201459000905743
1, 5, 0.02401694899890572, 0.02401694899890572
1, 20, 0.07018569200045022, 0.07018569200045022
1, 50, 0.1595711219997611, 0.1595711219997611
1, 100, 0.2868456010000955, 0.2868456010000955
5, 1, 0.01316975959998672, 0.017551386001287028
5, 5, 0.06806979479988513, 0.07529537899972638
5, 20, 0.29665221900031613, 0.30273633300021174
5, 50, 0.7310687603992847, 0.755570813000304
5, 100, 1.4713976086000913, 1.5014804029997322
20, 1, 0.04261539140015884, 0.0772161339991726
20, 5, 0.47111034094996285, 1.1833516639999289
20, 20, 1.1862744902000486, 1.5795250320006744
20, 50, 2.9986940774002506, 4.632942867001475
20, 100, 5.524685745649822, 6.344620240999575
50, 1, 0.06756391400012944, 0.1382442579997587
50, 5, 1.3735149015600472, 3.27135065100083
50, 20, 2.2115538905599896, 3.7324524340001517
50, 50, 5.290859237040022, 8.63062404000084
50, 100, 13.315953650720003, 16.123333569999886
100, 1, 0.04971794820996365, 0.11053210899990518
100, 5, 1.6038772414100457, 3.2451485820001835
100, 20, 4.190759920130003, 6.796841811999911
100, 50, 13.123081961269927, 18.897047634000046
100, 100, 24.862047980550013, 40.883728339998925
